time,T_h_model,T_h_meas,T_h_assim,T_c_model,T_c_meas,T_c_assim,mdot_model,mdot_assim,dP_pump_mean
154.5,304.3573190623696,303.2929279492826,304.35646762638623,302.6000731135714,302.8195941985394,302.5992265365678,423.95755895623586,423.957558522815,68090.678561108
155.0,304.35493212999046,304.0150099929959,304.3543500135,302.60235562505306,302.19125923341613,302.60174654212244,424.634721570845,424.6347213083165,67734.23843340455
155.5,304.352853484881,304.632787081765,304.35313345296896,302.60449359096265,302.3934796492355,302.60477963531355,425.30833354657,425.3083337161225,67379.20459887174
156.0,304.3516682662355,303.8137098113402,304.35108248448756,302.6078925454367,302.6556523307697,302.6072905694927,425.97840789142896,425.97840754306714,67025.57726419471
156.5,304.34965588504895,304.45021558021625,304.3493021652297,302.61054544122703,302.09186477834095,302.6101466782872,426.6449587809223,426.6449586020608,66673.3573992289
157.0,304.3479163549069,304.7037094829768,304.34804358316944,302.6128868717354,302.2621898050281,302.6130009449222,427.3080003605377,427.30800049556257,66322.54378951607
157.5,304.34668798885616,303.76815185675747,304.3454257267806,302.6160147277604,302.0021067125869,302.61470245539965,427.9675497509623,427.96754886995046,65973.13630668497
158.0,304.3441053426822,303.9125562233879,304.3427100936353,302.61794058667437,301.9881761151631,302.6165150003626,428.6236162393237,428.62361519604946,65625.13367012734
158.5,304.34142998027676,303.8495603784583,304.34123673419094,302.61910004069955,302.6554730693457,302.6189158944534,429.2762159745087,429.27621579657637,65278.53672852862
159.0,304.3399834512796,304.1504860389726,304.33962938228564,302.6219484633529,302.653392723202,302.6216046769876,429.92536507016746,429.9253647668242,64933.343696027005
159.5,304.3384125480918,304.5026269106331,304.33852415321826,302.6244082657606,302.61114366448714,302.62452433510896,430.57107603800586,430.5710760998351,64589.55388837324
160.0,304.3373385016237,304.40583687847055,304.337893722679,302.62740799354873,303.16828902897726,302.6279674491048,431.21336175111867,431.2133621567399,64247.16660313052
160.5,304.3367408555172,304.6682267617906,304.3376863204223,302.6305473643131,303.48562607341614,302.63148096663576,431.8522381216419,431.85223877547514,63906.181933065134
161.0,304.33655917604153,303.8735331838497,304.33613817023144,302.6340879557079,302.8063162323455,302.6336960516508,432.4877180221601,432.48771769539854,63566.59805475647
161.5,304.33503819062435,304.6561416289069,304.3349382684647,302.6360794866005,302.2751200990161,302.6359628860986,433.1198153796475,433.1198153793866,63228.41525177173
162.0,304.3338595589791,304.3314001187719,304.33340168324406,302.6384542057152,302.19497301598926,302.63800893080486,433.74854378790195,433.74854360595475,62891.631224923374
162.5,304.33234726209497,304.3844708914923,304.3327060560711,302.64083861467157,303.09212281428813,302.6411888034665,434.37391658884184,434.37391670783086,62556.246099260105
163.0,304.33168279307256,304.2747935245645,304.33170741037907,302.6437953424654,302.6086125696882,302.6438228398918,434.99594861928256,434.9959486109833,62222.258571165046
163.5,304.3307105485948,304.0587365724452,304.3308127522847,302.6458710399166,302.9758214521089,302.64598047321357,435.6146563473127,435.6146563395281,61889.667484915946
164.0,304.32983015628344,304.5381143328196,304.3305498045691,302.64876050019507,303.12832525271693,302.6494742857926,436.2300505407727,436.2300507373118,61558.46995714346
164.5,304.3295973073371,304.4388462767117,304.32912706630157,302.6519610438107,302.2446375076931,302.6514731852223,436.8421467369958,436.84214667281907,61228.666343128934
165.0,304.328197855873,304.29527160384634,304.32882191455593,302.6540844066679,303.3172483662996,302.65470532166466,437.450958283419,437.4509584496776,60900.254777858645
165.5,304.32791900486086,304.3088697909015,304.32781262166833,302.6576114391614,302.696558950883,302.6575079957275,438.05649911520084,438.05649907362755,60573.23363076035
166.0,304.32694251753827,305.17295615253084,304.32787680655844,302.6598830003066,302.8752614840134,302.6607514932963,438.65878172002334,438.65878221751535,60247.601902314556
166.5,304.32702613428427,304.4784528218865,304.327162555093,302.6634214424163,302.81257833045356,302.663547152896,439.25782364762847,439.2578237067795,59923.35816997047
167.0,304.3263390367515,303.8976789168095,304.3262133509128,302.66580953575624,303.1978166951458,302.66571274367715,439.8536380740554,439.8536379841328,59600.49978551279
167.5,304.32540877497615,304.01924082618876,304.32461498576225,302.6682786041197,302.0500687604429,302.66751221129346,440.4462363819945,440.44623620666766,59279.024777647275
168.0,304.32383603747303,304.14688230228495,304.3226129944472,302.6697723137971,301.36766356274495,302.6685922035888,441.03562867583787,441.0356284669661,58958.93288502214
168.5,304.321853175209,304.57079373086265,304.322399966981,302.6709170393203,303.00946963000575,302.6714304529693,441.6218371834701,441.6218373023049,58640.22436467637
169.0,304.321659043187,304.16703719410776,304.32148472855954,302.6734920544343,302.6158729722086,302.6733278602395,442.20487062649045,442.20487058021683,58322.89267863656
169.5,304.32075786453834,304.59667819107324,304.3207829076405,302.6757900050432,302.4834027529299,302.6757984487529,442.78474496212266,442.7847450014978,58006.93915954388
170.0,304.32007849214494,303.9347549326579,304.31981796053674,302.6779119486042,302.4523345759334,302.6776597647091,443.3614713024952,443.3614712387223,57692.360296828134
170.5,304.3191287625641,304.15592851303137,304.31905476517585,302.67983455551723,302.72933573779574,302.67977035669736,443.9350658186293,443.9350657984752,57379.15578664411
171.0,304.3183822593026,303.91074438172114,304.318171389131,302.6823703043714,303.05364099155213,302.6821843542215,444.5055434221308,444.5055434102329,57067.32209740279
171.5,304.31752540954705,304.8108995993964,304.3184263953015,302.68441160348664,303.4114635867743,302.68531320986295,445.07291429787955,445.07291437657756,56756.85659776211
172.0,304.31779795876815,304.83937766394547,304.31824114390884,302.6874456319445,302.68188438836296,302.6878641782201,445.63719096808387,445.63719104227,56447.75900651062
172.5,304.3176275990566,304.412940507827,304.317751220705,302.69017913965376,303.0147813317801,302.690307401265,446.1983932113641,446.19839323672835,56140.02787574912
173.0,304.31715736555384,304.01322486637764,304.3171177683031,302.6925089151822,302.91107372373494,302.69248229353207,446.75653078164873,446.7565307796772,55833.65761280654
173.5,304.3165412285928,304.00124985311527,304.31623897047996,302.694934427833,302.840756349513,302.6946347628391,447.3116159189823,447.3116159396988,55528.64802488429
174.0,304.31568513626803,304.67772003140834,304.3159327326077,302.6969952863837,302.7990941236316,302.69724203328633,447.8636672158984,447.86366722180907,55224.99752873614
174.5,304.31539938068767,304.79614665116037,304.3165811612545,302.6994045397329,303.3945506643729,302.7006519589996,448.4126937080052,448.4126936892426,54922.701069133735
175.0,304.3160652886502,304.04619124389313,304.31638058146456,302.70287401722186,303.3375949064575,302.70323990395957,448.95870985822165,448.9587098865722,54621.75870025284
175.5,304.31588318930744,304.4816979809987,304.31614525220664,302.7052727388902,303.10374583476795,302.7055557376546,449.5017311142808,449.50173116536115,54322.16741983355
176.0,304.31566139917305,304.4900084094981,304.3159312063436,302.70783938345966,302.9214289845161,302.7081206660828,450.0417685543086,450.04176859080724,54023.92372313399
176.5,304.3154663971041,304.91377283419087,304.3164010656769,302.71040266777845,303.20081357521775,302.71137685788176,450.5788351698083,450.5788352998372,53727.02640274693
177.0,304.3159558544835,303.81561371518626,304.315869579414,302.71356010197565,303.098741556411,302.7135113345471,451.11294760123303,451.1129476602213,53431.47305993584
177.5,304.3154416375773,303.6164606626353,304.3150690940689,302.7156234922324,302.97276664674024,302.7152821963111,451.6441158534729,451.6441158734109,53137.259460629524
178.0,304.3146566628336,303.70670034762117,304.314359538807,302.7172229209627,303.10254940908305,302.7169539112839,452.1723537866391,452.1723538610531,52844.384711119754
178.5,304.31395869138976,304.14029215673196,304.31332476423535,302.718717093062,302.2749284968507,302.7180444985682,452.6976783789055,452.69767842951944,52552.8458157701
179.0,304.3129300663149,304.26903449578947,304.3128579756787,302.71978467609114,302.6779369343215,302.71970953172035,453.220100600704,453.2201006026577,52262.63812930791
179.5,304.3124699164911,304.87793753388655,304.3131150140061,302.7215048740085,302.70467852062444,302.72216186361527,453.7396327796082,453.7396327584848,51973.76014459087
180.0,304.31273537481127,303.67202728023653,304.3121940201004,302.7239881947878,302.7260185440576,302.7234493155475,454.2562900860714,454.2562901245331,51686.20955624724
180.5,304.3118234420437,303.9842791798196,304.3116220162316,302.7252213992986,302.65611746125023,302.725022471947,454.77008214761133,454.7700821808767,51399.982428692725
181.0,304.31125940169045,303.6635022672936,304.3109485169018,302.7272524140189,302.81807702511406,302.7269506027725,455.2810272830669,455.2810273172705,51115.07795850968
181.5,304.31060459273647,305.05542001911397,304.3110893834547,302.7291378319705,302.6353661421436,302.72961908154576,455.7891357144204,455.78913575549404,50831.49035073623
182.0,304.3107628200629,304.93684778663066,304.31148055711174,302.7313211875318,302.8763846796925,302.7320490282328,456.2944196534197,456.29441982280076,50549.21828807842
182.5,304.31116055316943,304.28118034666323,304.31122985153183,302.7343423244675,302.9073417446859,302.7344130716749,456.7968949463936,456.7968949573496,50268.25923700448
183.0,304.31092988679916,303.30037407131255,304.31015221109305,302.7360765431037,302.824043855362,302.73531574418126,457.2965725229356,457.2965723540898,49988.60888292495
183.5,304.30985813089063,303.7682641436478,304.30893498136464,302.7369973633177,302.3001371174403,302.73610408953414,457.79346779138797,457.79346766823386,49710.26522118931
184.0,304.3086476816786,304.98105123588346,304.3088253983692,302.737925450227,302.50955630989455,302.73809080436035,458.2875892406662,458.2875892456041,49433.22371332124
184.5,304.3085472755621,304.433279083661,304.30822578993144,302.7403437202601,302.4564674235645,302.74002353300506,458.77895620868594,458.77895618638865,49157.48384716365
185.0,304.30796716591954,303.8675819132728,304.3067965901601,302.74180988781274,301.6959438419968,302.7406696481709,459.26757486614406,459.2675749836993,48883.03906162278
185.5,304.30654730973504,303.92505255925926,304.30613774554405,302.7425392837672,302.32614494374354,302.742140496069,459.7534629876672,459.7534630223519,48609.88978592395
186.0,304.305899373676,303.7342721401904,304.3061310296379,302.74401685986135,303.47988953922675,302.74426805071295,460.2366296086821,460.2366294962072,48338.03031724006
186.5,304.3059039876926,304.1485959726478,304.3051489843463,302.7464819038207,302.21173137352616,302.7457379970456,460.7170923668446,460.71709240943113,48067.459485362546
187.0,304.30494090526213,304.3992703778018,304.30492991146605,302.7474500060127,302.6862836853275,302.7474370525475,461.1948611791221,461.1948611834451,47798.1711399545
187.5,304.3047288120364,305.23456732461733,304.3051748347834,302.7493130819705,302.3976946854164,302.74971511837816,461.6699477896648,461.6699479355556,47530.16389064468
188.0,304.3049836701806,305.0744156575409,304.30525072006475,302.7512424520439,302.3186779227877,302.7514770091539,462.14237016499334,462.14237030955826,47263.43479303294
188.5,304.30506177249225,304.66674541216224,304.3049803256549,302.75346749310387,301.97881898541556,302.7533733192375,462.61213659806276,462.61213669585396,46997.97775137346
189.0,304.3048049997395,303.631445356851,304.3039453115354,302.75557594781696,302.36915749427015,302.75476121378733,463.0792612019535,463.07926102237894,46733.79182126064
189.5,304.3037898458886,303.8661904498005,304.303965797083,302.75657046039646,303.3734247953633,302.7567521774861,463.54375646095883,463.5437564017923,46470.87290324348
190.0,304.3038200221363,303.8641645722447,304.30333811244975,302.7585407492124,302.5233640579618,302.75808729127573,464.0056353049493,464.0056352220408,46209.21731027639
190.5,304.3032021437198,304.8390783729905,304.3042280916703,302.75992050122835,303.4520472808377,302.7608955080765,464.46490836377757,464.4649085574667,45948.82171888885
191.0,304.3041011860167,304.0376498302027,304.30432100179945,302.7624063562958,303.23005179236844,302.7626275296909,464.9215911585761,464.9215911095996,45689.6835036031
191.5,304.3041969584079,304.2910312726256,304.30483979662006,302.7641379142475,303.74806619676104,302.76478378364726,465.37569040140863,465.37569039344316,45431.79794909676
192.0,304.3047188508186,304.358259549129,304.3047407927693,302.76660877724754,302.8544116355092,302.76663231623536,465.82722538447723,465.82722538425224,45175.16435606636
192.5,304.3046304382849,304.07714059821865,304.3046181698958,302.76842287852213,302.90906893376376,302.76841593012233,466.27620516012803,466.27620515950673,44919.77550697705
193.0,304.3045177280741,304.5872388186307,304.30468576862995,302.770031838337,302.64139017659375,302.77018726955424,466.722643961319,466.7226439566429,44665.62973507192
193.5,304.3045907945122,305.1231141283645,304.305229959772,302.7720527980628,302.7502369225855,302.7726619943642,467.16655492206394,467.16655489411244,44412.72241339377
194.0,304.30514602065807,303.7090468693924,304.30412734076083,302.7741059191729,301.9351277085261,302.77312581436394,467.60794550710096,467.6079458925646,44161.049504769464
194.5,304.30404620252676,304.1037707720473,304.3036511171217,302.77488142252747,302.3560166250688,302.7744973778353,468.0468337686218,468.04683388456624,43910.60987980924
195.0,304.30357962452456,304.72685677576317,304.3042732787989,302.7761731476164,303.23066819908723,302.7768445224373,468.48322783502795,468.48322763655074,43661.39725685768
195.5,304.30420882682427,304.4485821318715,304.3044271927459,302.778898241076,302.86513555921647,302.77911395828227,468.9171448322036,468.91714480775823,43413.40994796246
196.0,304.30437920211835,304.56366961535053,304.3048223685945,302.7807474658207,303.2232487387498,302.78117770138016,469.3485912771632,469.3485912247813,43166.64117189183
196.5,304.30478063040437,303.9538532463613,304.30521366385676,302.78267274943175,303.6503357621558,302.7831053381412,469.77758166960945,469.77758150266806,42921.090835176044
197.0,304.3051753311675,304.45589000762436,304.30623614834246,302.7848395398132,303.8198790908907,302.78586511120807,470.2041287896693,470.20412844076213,42676.753808482754
197.5,304.30620619713426,303.8488116561739,304.3053517430681,302.78756211189324,302.13620262303164,302.7867368943412,470.628246035435,470.6282463210835,42433.62595455293
198.0,304.30533087662667,303.1974739439954,304.3042602262829,302.7888376580424,302.6434494350532,302.78783067951576,471.049939851649,471.0499402376274,42191.702250259885
198.5,304.3042588096267,304.18487056468683,304.3038889542879,302.7893963030805,302.6099586870052,302.7890509621744,471.46922581782025,471.4692259699899,41950.98287729839
199.0,304.3038932652199,303.82250371565004,304.3035809148981,302.7908349300658,302.92805052711725,302.7905467521982,471.8861168883029,471.88611703813024,41711.461884627526
199.5,304.3035962098116,305.4065037126807,304.3039677912269,302.792348625596,302.1312638410005,302.79266127210246,472.30062550209493,472.3006254856148,41473.134569522284
200.0,304.3039925262251,303.91225443136693,304.3036229450579,302.79434437427483,302.7411202007605,302.7939826664909,472.7127621245182,472.71276221450694,41235.997034384374
