time,T_h,T_c,mdot,dP_pump,dP_loss
25.0,318.1431459180049,290.1122837851308,96.76972036545118,185640.8385736511,0.9364378779607617
25.1,318.12316338824576,290.1260076739766,97.14100016972273,185567.71302604067,0.9436373913974072
25.200000000000003,318.1031095283087,290.1398124084907,97.51213370850003,185494.47851895783,0.9508616220384388
25.3,318.0829847777748,290.1536975830588,97.8831207638147,185421.13525838676,0.9581105330463534
25.400000000000002,318.06278957700437,290.1676627910779,98.25396111811041,185347.6834504894,0.9653840875399152
25.5,318.04252436712113,290.18170762497203,98.62465455424321,185274.12330160377,0.9726822485943806
25.6,318.02218958999606,290.195831676208,98.99520085548191,185200.4550182432,0.9800049792417207
25.700000000000003,318.0017856882314,290.21003453531074,99.36559980550844,185126.67880709493,0.987352242470846
25.8,317.9813131051447,290.22431579187923,99.73585118841814,185052.79487501903,0.9947240012278289
25.900000000000002,317.9607722847528,290.238675034602,100.10595478872017,184978.80342904734,1.0021202184161286
26.0,317.94016367175595,290.2531118512728,100.47591039133782,184904.70467638216,1.0095408568968147
26.1,317.91948771152164,290.2676258288063,100.84571778160887,184830.49882439515,1.0169858794887903
26.200000000000003,317.8987448500689,290.28221655325353,101.2153767452859,184756.18608062633,1.024455248969016
26.3,317.8779355340522,290.2968836098178,101.58488706853664,184681.76665278265,1.0319489280727343
26.400000000000002,317.8570602107455,290.3116265828702,101.95424853794435,184607.24074873712,1.039466879493693
26.5,317.83611932802654,290.326445055965,102.32346094050807,184532.60857652736,1.047009065884368
26.6,317.8151133343608,290.3413386118555,102.69252406364299,184457.87034435474,1.0545754498561895
26.700000000000003,317.79404267878556,290.35630683250963,103.0614376951808,184383.0262605831,1.0621659939797634
26.8,317.77290781089425,290.3713492991253,103.43020162336998,184308.07653373753,1.0697806607850968
26.900000000000002,317.75170918082046,290.3864655921463,103.79881563687613,184233.02137250328,1.07741941276182
27.0,317.73044723922214,290.40165529127756,104.16727952478232,184157.86098572472,1.0850822123594135
27.1,317.7091224372658,290.4169179755009,104.53559307658934,184082.59558240394,1.0927690219874273
27.200000000000003,317.68773522661087,290.43225322309047,104.9037560822161,184007.22537169987,1.1004798040157093
27.3,317.6662860593937,290.4476606116283,105.2717683319999,183931.7505629269,1.1082145207746255
27.400000000000002,317.64477538821205,290.46313971801976,105.63962961669671,183856.17136555392,1.1159731345552864
27.5,317.62320366610913,290.47869011850923,106.00733972748155,183780.487989203,1.1237556076097688
27.6,317.6015713465582,290.49431138869534,106.37489845594874,183704.70064364842,1.1315619021513406
27.700000000000003,317.5798788834467,290.5100031035466,106.74230559411222,183628.80953881535,1.1393919803546844
27.8,317.55812673106067,290.5257648374167,107.10956093440589,183552.8148847788,1.147245804356121
27.900000000000002,317.53631534406907,290.5415961640602,107.47666426968384,183476.71689176245,1.1551233362538333
28.0,317.51444517750826,290.55749665664763,107.84361539322069,183400.51577013748,1.1630245381080906
28.1,317.4925166867665,290.573465887781,108.21041409871188,183324.21173042146,1.1709493719414703
28.200000000000003,317.4705303275683,290.5895034295093,108.57706018027397,183247.8049832772,1.1788977997390837
28.3,317.448486555959,290.6056088533436,108.94355343244493,183171.2957395115,1.1868697834487985
28.400000000000002,317.4263858282891,290.6217817302726,109.30989365018439,183094.68421007425,1.1948652849814623
28.5,317.40422860119907,290.6380216307777,109.67608062887398,183017.97060605697,1.2028842662111265
28.6,317.3820153316037,290.65432812484863,110.04211416431755,182941.1551386919,1.2109266889752697
28.700000000000003,317.35974647667706,290.67070078199833,110.40799405274156,182864.23801935074,1.2189925150750216
28.8,317.3374224938366,290.6871391712785,110.77372009079522,182787.21945954356,1.227081706275385
28.900000000000002,317.3150438407283,290.70364286129444,111.1392920755509,182710.0996709176,1.2351942243054612
29.0,317.29261097521123,290.72021142022066,111.50470980450429,182632.8788652562,1.2433300308586717
29.1,317.2701243553422,290.73684441581577,111.86997307557473,182555.55725447764,1.2514890875929816
29.200000000000003,317.24758443936065,290.75354141543767,112.23508168710552,182478.13505063383,1.259671356131125
29.3,317.2249916856734,290.77030198605854,112.60003543786408,182400.61246590945,1.2678767980608248
29.400000000000002,317.2023465528395,290.7871256942802,112.96483412704231,182322.98971262068,1.2761053749350184
29.5,317.1796494995552,290.80401210634886,113.3294775542568,182245.26700321393,1.2843570482720796
29.6,317.1569009846387,290.8209607881703,113.69396551954912,182167.4445502649,1.2926317795560425
29.700000000000003,317.13410146701534,290.8379713053248,114.0582978233861,182089.52256647727,1.3009295302368242
29.8,317.1112514057024,290.8550432230821,114.42247426665999,182011.50126468178,1.309250261730447
29.900000000000002,317.0883512597941,290.87217610641625,114.78649465068882,181933.3808578348,1.3175939354192614
30.0,317.06540148844687,290.8893695200207,115.15035877721662,181855.16155901746,1.325960512652171
