time,T_h_model,T_h_meas,T_h_assim,T_c_model,T_c_meas,T_c_assim,mdot_model,mdot_assim,dP_pump_mean
80.0,307.44227809216113,307.81274441785274,307.4434845437836,301.23605648245723,301.1782074581609,301.237089612676,276.05855272683056,276.05855274489477,134795.95741062172
80.5,307.3935324093752,307.35067368586687,307.39505218528757,301.28943762865134,302.0525810579906,301.2908550131371,277.40137663063774,277.40137660486675,134289.98245370752
81.0,307.3461008360698,307.21685754296584,307.3461459384159,301.34251207418725,301.6838939311069,301.342619445721,278.7391406147708,278.739140587673,133784.10046837566
81.5,307.298189333376,307.6964043078891,307.2982361678987,301.3934448441495,300.9563331931376,301.39340013434315,280.07184503715246,280.0718450586523,133278.3316934554
82.0,307.2512615374782,307.5348800028436,307.2517660307137,301.4427276933699,301.4339775051994,301.44314797973254,281.39949437303454,281.39949435328066,132772.6962968558
82.5,307.20575320730603,307.377848561395,307.20493460002274,301.4919801398049,300.83660844886407,301.49118863989554,282.7220870200114,282.722087060027,132267.2128535308
83.0,307.15987877659734,307.6481156768095,307.1610326970701,301.5394495844333,301.7679858180487,301.54046211900913,284.0396262091151,284.03962616354465,131761.90203820847
83.5,307.11692374449285,307.90741222874794,307.1182435499432,301.587384573769,301.6166264533906,301.5885116899337,285.3521135088762,285.3521134651089,131256.78276808234
84.0,307.0750618019995,306.05849949111945,307.07318964437275,301.6350328614193,301.80626151962,301.6334520403577,286.65955110409175,286.65955116213826,130751.87432398685
84.5,307.03093629308603,306.795967843114,307.031193064422,301.67886202755676,302.1067260122236,301.6791403841043,287.9619403985742,287.9619403585904,130247.1957475468
85.0,306.9898479763991,306.3793389840006,306.98821950074506,301.7234148143682,301.4441063445467,301.7219853665823,289.25928488638203,289.259284931856,129742.76641659866
85.5,306.94776843046174,307.2290227666241,306.9485751351655,301.76589478753425,302.10513233745803,301.76659999937453,290.55158720077935,290.5515871559083,129238.60454716999
86.0,306.90900786586417,306.4817223946861,306.90888801018986,301.80946087894444,302.17431438978156,301.80939516749805,291.838850146853,291.83885013207714,128734.72888500038
86.5,306.8701907895302,307.029460468848,306.87000806725376,301.8516331738674,301.82375881378846,301.85145899442034,293.12107708828836,293.1210770954031,128231.15776358567
87.0,306.83217022748323,306.46485006703114,306.831775776189,301.8929630645471,301.7961899561819,301.89263085859636,294.39826941898065,294.39826942289625,127727.90937167498
87.5,306.79478627609444,305.91959346498015,306.79408388370325,301.93369921483946,302.0700213584291,301.93311127650617,295.670432482081,295.670432477243,127225.0025381122
88.0,306.75793587576555,307.7058080289371,306.75880473122254,301.9730132642355,301.38819730803317,301.97371956112784,296.93756996507386,296.93757001727863,126722.45443163565
88.5,306.7234754387996,305.7276238400836,306.7227077622278,302.01288667408267,302.6548159869718,302.0122812843779,298.1996853516098,298.1996852926487,126220.28275438891
89.0,306.6881896632774,307.8471721974246,306.69025703181126,302.0507331493769,301.8208478256067,302.05252074435225,299.4567820035148,299.45678214952125,125718.50531641765
89.5,306.6565312382699,306.16278670065134,306.65525831644965,302.09018992687567,301.71564595350435,302.08904535111196,300.7088634353928,300.7088634216406,125217.13959737486
90.0,306.6223175666157,306.38221988382634,306.62165698193525,302.12600107836977,301.86411232685157,302.12540840431984,301.95593516726063,301.95593515335855,124716.2033876684
90.5,306.58948782045206,306.29766703578883,306.58785698901886,302.1617279777148,301.59758469103707,302.16022770271314,303.19800077703957,303.19800074413234,124215.71309749439
91.0,306.55644885735074,307.5242147311664,306.55843083049064,302.19603724922655,302.4898160684205,302.1978289206355,304.4350672399836,304.43506730947223,123715.68609796723
91.5,306.52776910940815,305.75423109185857,306.5261417810812,302.2328665265519,302.0231288727806,302.23140731089217,305.66713579106954,305.66713577583647,123216.13816519122
92.0,306.4962181075746,306.25528799978747,306.49637317230207,302.2656408289936,302.6607084652274,302.2658105062141,306.89421355394353,306.8942135546976,122717.08747571445
92.5,306.4671706979012,306.16932314219105,306.46667887560886,302.2993439926686,302.3209720285888,302.2988936680953,308.11630518586094,308.1163051900707,122218.54948785195
93.0,306.4381850323751,306.65877748536803,306.4385071645674,302.33161698435083,302.35425514219133,302.33190792141636,309.3334152225143,309.33341522979504,121720.54071900241
93.5,306.4107060318386,306.7424074771934,306.41205051358406,302.3639056770973,302.9589073245559,302.36516192546674,310.5455508191007,310.5455509066243,121223.07758815598
94.0,306.38492763699594,306.5601025418504,306.3860308502368,302.3968815004884,302.88620722787425,302.39791971759877,311.75271731908686,311.75271741114005,120726.17531538803
94.5,306.3595799118045,306.9595530191086,306.3610510909434,302.4287999174002,302.680002720234,302.4301681408071,312.95491841896853,312.95491850637876,120229.84985227078
95.0,306.3352559189923,305.6870885007278,306.3340523618822,302.4604908169699,302.1815934773356,302.4593829733899,314.15216048437804,314.1521603260645,119734.1176406949
95.5,306.30890485964954,306.21673655650807,306.3081945216197,302.4891562363145,302.255652833785,302.48849218775734,315.34445196471813,315.3444518769004,119238.99404862674
